"Unique.ID","Indicator.ID.x","Name","Measure","Measure.Info","Geo.Type.Name","Geo.Join.ID","Geo.Place.Name","Time.Period","Start_Date","Data.Value","County","Year","County.Code","Health.Topic.Number","Health.Topic","Indicator.ID.y","Indicator.Name","Trend.Data.County.Value","Trend.Data.NYC.Value","Three.Year.Average.County.Value","Data.Source","Category","Risk_Level","county_vs_nyc"
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",20.9,11.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",80
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",30.7,12,NA,"SPARCS Data as of December, 2017","Hospitalization","High",156
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",73.2,36.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",101
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",85.2,48.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",75
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",3.3,2,3.5,"Vital Statistics Data as of May, 2018","Mortality",NA,65
179283,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2011-12","12/1/2011",23.48,"Bronx","2012",58,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",3.3,1.9,3.6,"Vital Statistics Data as of May, 2018","Mortality",NA,74
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",64.3,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-16
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",32.5,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-11
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",39.9,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-12
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",29.4,29.5,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",0
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",30,30.3,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-1
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",64.3,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-16
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",32.5,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-11
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",39.9,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-12
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h39","Asthma hospitalization rate per 10,000 - Aged 5-64 years",22.5,22.8,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-1
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",10.8,11.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-7
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",10.8,12,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-10
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",39.5,36.4,NA,"SPARCS Data as of December, 2017","Hospitalization","High",9
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",55.8,48.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",15
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",2.1,2,2.1,"Vital Statistics Data as of May, 2018","Mortality",NA,5
179284,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2011-12","12/1/2011",23.5,"Kings","2012",59,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",2.2,1.9,2.1,"Vital Statistics Data as of May, 2018","Mortality",NA,16
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",57.7,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-24
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",32.8,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-11
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",39.1,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-14
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",22.1,29.5,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-25
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",24.5,30.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-19
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",57.7,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-24
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",32.8,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-11
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",39.1,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-14
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h39","Asthma hospitalization rate per 10,000 - Aged 5-64 years",16.6,22.8,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-27
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",10.5,11.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-9
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",7.1,12,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-41
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",29.5,36.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-19
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",41.2,48.6,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-15
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",2,2,2,"Vital Statistics Data as of May, 2018","Mortality",NA,0
179285,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",3,"Manhattan","Winter 2011-12","12/1/2011",30.21,"New York","2012",60,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",1.9,1.9,1.9,"Vital Statistics Data as of May, 2018","Mortality",NA,0
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",53.7,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-30
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",21.1,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-43
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",28.8,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-37
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",17.7,29.5,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-40
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",18,30.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-41
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",53.7,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-30
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",21.1,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-43
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",28.8,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-37
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h39","Asthma hospitalization rate per 10,000 - Aged 5-64 years",12.6,22.8,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-45
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",6.7,11.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-42
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",6.7,12,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-44
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",19,36.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-48
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",31.8,48.6,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-35
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",1.2,2,1.4,"Vital Statistics Data as of May, 2018","Mortality",NA,-40
179286,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",4,"Queens","Winter 2011-12","12/1/2011",22.62,"Queens","2012",61,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",1.1,1.9,1.3,"Vital Statistics Data as of May, 2018","Mortality",NA,-42
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",36.8,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-52
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",15.3,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-58
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",19.4,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-57
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",21.7,29.5,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-26
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",20.8,30.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-31
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",36.8,76.3,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-52
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",15.3,36.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-58
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",19.4,45.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-57
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h39","Asthma hospitalization rate per 10,000 - Aged 5-64 years",18.7,22.8,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-18
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",8.9,11.6,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",-23
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",13.7,12,NA,"SPARCS Data as of December, 2017","Hospitalization","Low",14
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",29.7,36.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-18
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",32.3,48.6,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-34
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",0.8,2,1.2,"Vital Statistics Data as of May, 2018","Mortality",NA,-60
179287,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",5,"Staten Island","Winter 2011-12","12/1/2011",17.93,"Richmond","2012",62,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",0.8,1.9,1.1,"Vital Statistics Data as of May, 2018","Mortality",NA,-58
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",145.8,69.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",109
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",72.3,36.2,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",100
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",86.7,43.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",100
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",55.6,27.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",103
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",55.8,28.1,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",99
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",145.8,69.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",109
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",72.3,36.2,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",100
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",86.7,43.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",100
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h39","Asthma hospitalization rate per 10,000 - Aged 5-64 years",44.2,21,NA,"SPARCS Data as of December, 2017","Hospitalization","High",110
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h40","Asthma hospitalization rate per 10,000 - Aged 15-24 years",22.9,11.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",103
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h41","Asthma hospitalization rate per 10,000 - Aged 25-44 years",25.3,10.2,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",148
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h42","Asthma hospitalization rate per 10,000 - Aged 45-64 years",64.5,33.3,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",94
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","h43","Asthma hospitalization rate per 10,000 - Aged 65 years or older",77.2,45.9,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",68
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","d31","Asthma mortality rate per 100,000",3.3,2.1,3.4,"Vital Statistics Data as of May, 2018","Mortality",NA,57
179288,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",1,"Bronx","Winter 2012-13","12/1/2012",24.03,"Bronx","2013",58,13,"Respiratory Disease Indicators","d31a","Age-adjusted asthma mortality rate per 100,000",3.5,2,3.5,"Vital Statistics Data as of May, 2018","Mortality",NA,75
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,3,"Child and Adolescent Health Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",57.3,69.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-18
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,3,"Child and Adolescent Health Indicators","h37","Asthma hospitalization rate per 10,000 - Aged 5-14 years",31.1,36.2,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-14
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,3,"Child and Adolescent Health Indicators","h38","Asthma hospitalization rate per 10,000 - Aged 0-17 years",36.8,43.3,NA,"SPARCS Data as of December, 2017","Hospitalization","High",-15
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,13,"Respiratory Disease Indicators","h35","Asthma hospitalization rate per 10,000",27.5,27.4,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",0
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,13,"Respiratory Disease Indicators","h35a","Age-adjusted asthma hospitalization rate per 10,000",27.9,28.1,NA,"SPARCS Data as of December, 2017","Hospitalization","Medium",-1
179289,375,"Nitrogen Dioxide (NO2)","Mean","ppb","Borough",2,"Brooklyn","Winter 2012-13","12/1/2012",25.3,"Kings","2013",59,13,"Respiratory Disease Indicators","h36","Asthma hospitalization rate per 10,000 - Aged 0-4 years",57.3,69.7,NA,"SPARCS Data as of December, 2017","Hospitalization","Very High",-18
